comment,label
women use much more sick leave then men,0
i really hope you get the proffessional help you so obviously need,1
love ya trish but im taking a break for a bit i pray you figure stuff out and god speed,0
love your merch  but do you some stuff for men too ,0
awsome love it  being vegan has changed my life i feel amazing  my baby is vegan my husband is slowly turning vegan and i can see a great change thank you what the health to the game changers for opening our eyes and showing us the truth  and a big thank you to plant based news for giving us vegan news all around the world on the daily you guys are amazing keep going change is near,0
scary part is female issues never get resolved until it starts affecting men i dont see how this will affect men so i picture it being a long time for these schools to get their st together i doubt they even care they prob like the recognition of having the fastest female runners nothing against trans but its obviously not fair,0
freelee youre great,0
thas the problem we accept this bs,1
how does this have  dislikes,0
i actually thought tricia was mtf trans when i first saw one of her vids im not gonna lie lol,0
we love u christina,0
i have no problem with vegan but a vegan sausage roll and vegan hot dogs thats all just more processed foods we eat meatless occasionally and its tacos with veggies and beans not processed junk that is chemically processed to be like meat they are feeding everybody fake processed meat that not healthy,0
how does gigi feel about trolling about this,0
i dont give a flyin steroid who you arethose are not girlsfuckin freakssociety needs to check into a mental institution,1
ik this might be a stretch but why do i feel like she always does extra or controversial things when shane starts a series or puts something out idk i feel like shes just the biggest troll ive never seen her as a genuine youtuber she literally reminds me of a white peaches,0
im glad you say things how they are without being worried to offend anyone in the pc world i mean she can say she is a carrot that doesnt mean its so and we are supposed to say its okay because she has a right to say it your the only one that isnt scared thank you ,0
wtf is this monster at the start  ,0
the video was prerecorded she was eating fried chicken on her snapchat a few days ago,0
maybe check out genderfluid,0
freelee is going to be ecstatic,0
what a man can do a former man can absolutely do better,0
there are older nb people that actually have dysphoria but besides that i agree ,0
i thought your salary except government depends on your negotiation skills,0
pls dont delete this this is an important issue,0
this video is hella problematic transphobic homophobic the whole shebang,0
her lips look like she got stung by a bee,0
maybe you take advantage of your gender choice just like your skin you are acting like its harder for you but the truth is you get nothing but special treatment earning nothing karma will catchup when you get aids tho dont worry,1
whose gonna tell her that not all straight guys are that masculine and admire women,0
there is no wage gap there is an earning gap because there are more women in lower paying jobs like nursing teaching etc because that is what more women choose to do,0
so the wage gap is true in certain cases but not to extent weve been told,0
when there is a blogilates add before freelees video,0
these guys are actually geniuses theyre taking advantage of the over openmindedness in this country,1
oh my i never thought id see the day i saw something sensible as a youtube ad the day has finally come to spread sense and reason to the masses rejoice for the time is finally upon us that facts may finally win the day,0
this is one of the best things that ever appeared in my recommend sub earned,0
to the guys saying career women shouldnt have a family or get pregnant if they want the same wage then you guys would be fine if all the women decided not to have your babies until they turned y old right or if they decided never to have sex until they wanted to have a child w you which meant youd have to be in a committed relationship cause it seems thats the only option women are being given,0
what wage gap there is none,0
and to top this video off in  the equal pay act occurred making it illegal to pay a gender less because of their gender but the left wing retards still choose to ignore this,0
guys this video is true to a point please watch the vlogbrothers they are more specific and are probably true just watch all the perspective,0
you ever gonna mention race,0
i love prageru,0
such a heart touching message,0
your first question in your video is easily answered you cant only higher  gender its discrimination,0
thank you freelee for your impact on the world ,0
be sure to eat lots of rice and potatoes will fill you up there are recipes all over the internet,0
romans   one person believes he may eat anything while the weak person eats only vegetables the bible is the way of truth on that we were given by god himself to eat meat and are allowed to eat meat so i will always eat meat with thanksgiving and no longer a vegan or vegetarian but a meat eater the difference is that i only purchase quality meat over quantity or overlyprocessed meat still on that journey genesis  original statement but god does allow eating of meat so please stop it with the vegan hate speeches that one man went a bit insane their killing this their doing this we like meat sue us,0
dude i dont like prager but this video kinda true doe,0
and they teach the pay gap myth in school and pretend its real,0
aint that some shit  youre still a dude shittt,1
thats a man with a dick,1
the gender pay gap is a myth no women will get paid less than a man if she does the excat same work and hours,0
can we see the face that created this beautiful video and channel  youre a big stepping stone in the revolution,0
but if i pretend there is a gender wage gap for same work done changes might be made that mean i get paid more or work may get easier so why not promote this debunked myth if its rejected i lose nothing but if its accepted theres a possibility of easier work andor greater reward im not being played on for my credulity im being smart by pulling a slot machine for free nothing to lose everything to gain,0
what youre describing doesnt really sound like transgender because you arent fully identifying with a certain gender sounds more like you are gender fluid or nonbinary transgender wouldnt be the correct term,0
ive been vegetarian for a year now and pretty soon im gonna start a vegan diet and freelee was a big part of my decision as well as kalel cullen and all of those videos make me absolutely sick and i hope pretty soon a lot more people hear the message that the vegan community is putting out,0
i feel bad for the real girls that spent their whole school career competing in female sports hoping to get a scholarship from all their hard work only to have it ripped away from them in their last year by someone that isnt a real girl beating them taking their st place finish away from them colleges look at numbers not circumstances all these new age transgenders want equality but dont seem to care about the equality their stealing from others in the process my guesseventually real females are just gonna give up and not compete at all whats the point in it when theres a  ringer in the midst,0
the people making the claim who are stupid they do not know the difference between wages and earnings there are very very few companies paying different wages the majority is min wage how much your earnings are depend on how much work you do in hrs at the wage you are on,0
what that feeling is called is wanting views money and controversy this so awful to people who are really deeply struggling with actually transitioning,0
take attention if almost of the people on the world decided to stop eating meat was a disaster for the nature because the natural animal leather was completly replace for sintetic leather made with petrleo qumical components please see on youtube how sintetic leather is produce  they want sell sintetic leather or vegans leather how is know on world market,0
you just take a woman who works a job and a male who works the same job same hours same number of days same number of raises and compare their pay,0
is it fair are you fin kidding well is it fair to all the real females,1
yesss girl get ready to glowww,0
femenists always wanna blame men for their failures,0
next week shell be on t,0
dont you know in vegetables there is an micro animal called water bear and yes its an animal so vegan isnt real thats a fact,0
notice how there are no biological females competing on male sports teams just because they identify as men,0
i love meat and i will always eat meat in the future,0
are we just going to say that women get paid less than men even though in  out of  of the wealthiest cities in america women make an average of  percent more than men this statistic kinda destroys the whole argument that there is sexism not to mention women on average work fewer hours additionally women are less frontal so in a job like a business they would probably not be very good at it for the reasons you said and others business would be a terrible job option for women and to say that is due to sexism is ridiculous because of a male babysitter makes horribly less money than a female one yet no one chalks that up to sexism men will do a worse job when it comes to caring for children just like how women will struggle in jobs that require force its all biological yes women can display force but biologically they arent forceful vox fortunatley took a factual approach to this and not just outright saying that sexism is the reason as i have seen people do in the past but saying that women jsut need to blanket get paid the same as men are stupid we need to look on a more individual level try to find a women who does the same exact hours as a man has the same experience has the same job and does literally everything the same as the man and she does the same level of quality as the man and i guantee you she will get paid the same amount unless you look at another statisctic which states that women are  less liekly to push for more money this is alos led to a gap not because of sexism but due to bioligical inscurities,1
trisha isnt going to transition her vagina makes her money on snapchat  shes dumb af,1
the population of the world is becoming more psychotic by day these two guys like to dress up and mimic mardi gras drag queens their speech is an act their mannerisms are an act their hormone replacement therapy is an externally introduced artificial enhancement the word transgender is a nonsense in regard to boys feeling they identify as being girls cate blanchett recently acted the part and identified herself as being bob dillon however at the end of the day when shes no longer acting shes still herself cate blanchett,1
the reason women start making more as they grow up is because they are growing up and spending more time at work,0
trisha just wants to be anything but herself even a chicken nugget ,1
thank you every year stronger and stronger united for the animals the planet and our health,0
will pewdiepie be on there about the subscribers gap,0
theyre being so fucking selfish its not even funny they have the bodies and all the advantages of being male even standing next to any of the girls you can see a very very clear difference to paraphrase they basically said if i were in there shes id be happy for me like i get you want to be supported but when dozens of girls have practiced their ass off to compete to have a pair of boys take first and second place thats bullshit pick up art or something thats not inherently easy for you dont fucking like these two at all,1
cough cough china,0
i might feel more sympathetic if they werent so smug they are basically smirking the entire interview because even they know it is bullshit,0
are you blaire open for recieving fanart and including it in merch,0
its kind of funny how people are entirely missing the point of this video men are not doing their fair share of unpaid labor child raising tasks and chores resulting in women being forced to take jobs that dont have strict schedules while encouraging women to go into higher paying fields that dont have strict schedules is a bandaid to a chunk if the gender gap ignoring sexual harassment in male dominated fields like tech but that is a whole different issue that still doesnt get arround the fact that women are doing more than their fair share of paid and unpaid labor so we need a cultural shift toward men who actually act like parents,0
i think youre looking for the term gender fluid ,0
i would love to do this as a business communications presentation in class but then my professor would hate me,0
i think her ex and his friends made her so ashamed of being a woman and made her so ashamed of who she is that she has become so confused about who she is without them i think she genuinely thinks shes in the right mentally but she is not getting good guidance and she needs therapy i dont think she knows you have to have dysphoria to be trans maybe shes gender fluid maybe shes just ashamed of who she is either way her friends really need to help her right now,0
whilst true dont blatantly read off a teleprompter makes it look bs,0
no wonder this video has almost  million views its true af,0
when you dont wear makeup and therefore you identify as a male,0
the kween has spoken hahahaha,0
yes go vegan ,0
lmaoo kalvin posts video about trish mewatched it ryan posts video about trish mealso watches it blair posts video about trish me omg all of my favorite trannys just watches it,0
and yesterdays vlog was trying korean bbq where she cooked raw meat,0
um sis i love you and all but this dont make sense im confused like what are you a boy or girli dont think you can be both and what is this saying about jason he isnt gayright,0
im making a big pot of soupchili zucchini garlic black beans white catalini beans dark and light kidney beans corn lentils rice tomatoes with green chilis cherry tomatoes onion crushed tomatoes homemade taco seasoning and its cooking it smells so good all the veggies expect for the beans is from my garden in the backyard all organic and so good,0
im not vegan myself but i avoid animal and animal by products a majority of the time i suggest oatmeal mix some almond milk in there green peas and beans are great sources of protein tofu is good toochipotle has a great tofu optionsofritas for the bowl best of luck trish,0
if nobody hasnt learned by now that trisha pastas is nothing more then a atention seeking media whore who is very mentally disturbed,1
i support freelee and durianrider,0
just remember you can lose weight on a vegan diet of course you also have to take into account you past eating habits like you you said youre used to starving yourself your body is going to get used to your new diet soon i gained a little bit of weight in the beginning as i transitionedin the past i didnt eat that much now i eat as much as i want and the weight stays off good luck of your vegan travels  can we see a what i eat in a day vegan video ,0
she saying alot of this bs off of stereotypes and its pissing me off,0
go for veganits amazing,0
men work harder and work more dangerous jobs say firewomen tongue twister right now say cleaning lady it flows so smoothly,0
i hope trisha hasnt forgotten shes trolling otherwise it may be strapon envy plus her percentage meter is broken love you blaire,0
ive watched these for the past three years i always learn about something i missed and am filled with hope by what i see every year theres been progress  will be a great year for veganism our world depends on it,0
or you idiot it actually represents different choices made by men and women on average you know that thing that becomes more and more obvious the less outside forces affect outcomes its why you idiots never talk about the scandinavian countries where the gender pay gap is most pronounced  because every single fact runs counter to your dumb narrative,0
 as a brazilian i thank plant based news for raising the awareness that the amazon is being destroyed by the meat industry,0
dont eat bananas theyre not very healthy,0
this is ridiculous its not about right or wrong but fairness i dont want to make life harder for trans women but bio women are always cowtowing to men then to add insult to injury now these empowered biological female athletes have fight for a fair chance to participate in a sport which often times their teams are not as well equipped or funded as male teams these trans woman have decided they are on equal footing as biological women which is not true or fair the more i think about the more insulted i am i dont want to hurt anyone feelings i haved dated trans people but biologically they are not the same trans women have an unfair advantage im sorry no i wont watch or support events that allows them to compete against biological women we as women need to learn from the trans community and unify fair is fair,1
look on pinterest for vegan recipes theres lots of them ,0
should have their own categories,1
trans ideology is all about gender stereotypes thoughwhat else could it be theres nothing innate about being male or female trisha is as trans as anyone else who feels like they are surely,0
i love you so much blaire ,0
i feel sorry for trisha she clearly is in a bad place she needs help i hope she gets it soon,0
end of womens sports,1
so proud of you for making an attempt at better health ,0
awesome vegan food includes rice beans different kinds noodles bread soyalmond milk nuts quinoa couscous vegetables and dont forget all the yummy spices and sauces you can getmake lucky for you living in la means you have a shit ton of vegan restaurants and places to go to love you and so proud of you xx,0
big thumbs up for this lady,0
two weeks maybe but forever girl bye lol,0
how can you eat that food and still maintain your figure i cant eat out more than once or twice a month otherwise my gut expands all the way to boston one piece of fried chicken makes my ass jiggle for like a week,0
you cant explain numbers to snowflakes and jigglypuffs they only care about emotions even if does emotions are more toxic than what they call toxic masculinity,1
earth balance mac and cheese and gardein beetles patties,0
if i had a dollar for every gender id have ,0
i wear over sized hoodies i dont wear makeup i wear boy hats i fancy girls and boys but bitch im happy female  u aint fucking trans lmfaooooooooooo im wheezing,1
this whole video invalidates trans people fuck trisha paytas shell do anything for attention at this point,1
not fair at all as a track athlete i would be furious if i lost because two biological men beat me,0
and the primary solution to so called man made climate change is cafos they are causing far more pollution and damage to our environment than any amount of c let alone a few points change on current levels  the c lie is just simply appalling,0
trisha youre amazing best of luck to you girl,0
none of this will matter when the robots take over,0
didnt you say you thought you were black too  whats next you gonna think you are a horse  trapped in a trans man gay black female ,1
do i identify as my natural born gender  do i think im transgender  so ur genderfluid not trans girl some days boy other days neither some days,0
my diet staples are fruit vegetables potatoes oatmeal pasta riceavoid oil at all costs even though its not an animal product if you want to shed fat dont eat high amounts of fat also checkout high carb hannah mommy tang the vegan sandwich showalso the edgy veg is a cool recipe show,0
bitch are you dumb ,1
good job trisha i hope you do well on this lifestyle watch vegan recipe videos and educate yourself im so happy for you,0
wow i cant believe men are better at being women than actual women hows that equality working out for you,0
i never comment on youtube videos but this is too much i have been out as a trans guy for  whole years and i almost killed myself because of the people around me and how they were treating me they have gotten better because they understood and  years later some people still dont i work for respect everyday and this could take some of that progress away youre not a guy please stop,0
hey trish congrats on going vegan  theres lots of protein in nuts and some vegetables if you find that you arent getting enough protein theres vegan protein powder that you can find in some places and make sure you eat enough calories,0
if that would be true all men be doing babysitting rather than work,0
what is a fact you might ask a fact is a antonym to a feminist argument,1
sunflowers brazil nuts quinoa and lentils,0
also peanut butter and toast is amazing as well buy some avocados too avocado toast is delicious and you can make some guacamole and still enjoy some chips and salsa with it try trader joes too they have many vegan wraps and burritos that are super yummy and a great onthego meal also whole food has  vegan chocolate pudding love you trish and good luck,0
i am not sure why so many people arent into this its all just straight up facts,0
i understand getting teased and bullied for things you cant control as a kid and how much that can affect you and how you see yourself as an adult i think more than anything you need to go talk to some people therapists that deal with identity and you need to really talk to trans people i understand you want to speak your truth but im not sure that you know enough or know who you are enough to talk about this this openly,0
even with this video theyll find something to nag about the so call pay gap myth ,0
they have the edge against their female counterparts if they want to compete they should advocate for a league on their own lets stop calling apples to pears,1
as a leftleaning individual i can say that this is a very welldone video this kind of content is exactly why i subscribe to prageru and would love to see more of because it uses facts and research as opposed to anecdotes to challenge a particular view it could only be made better if they were to cite every claim they make and link in the description so we can follow up on them there are certainly other videos by prageru that do make me suspicious of the source and i feel a better argument could be made if those were cited leftleaning because id rather not identify by party because neither side is  correct on everything and to place that label on yourself is to put yourself into a box where you feel pressure to defend your ideologys world view as opposed to your personal world view,0
lebron becomes transgender and goes to the wnba yeah that will be fair,0
she had fucking sour cream and onion chips on snapchat today,0
it is not right they are not girls and are not able to be traced for doping because they can easily stop the female hormones and gain an edge thats the issue they also have male brains and theyre dopamine levels are totally different from girls their fight or flight is different stature is different they arent competing with all of the female characteristics that make women a bit slower compared to them let them compete but it needs to be a fully trans team we wouldnt have able bodied people in the para olympics because they feel disabled right so im just saying  at the end of the day they are still chromosmallly boys soon to be men living as transwomen wear what you want  present yourself how you want love who you want no issues with that but this is not fair at all hell we even make sure kids of certain ages cant compete against certain groups in schools we just need trans teams and then that will be fair just my opinion nototransphobia yestofairness,1
me after watching season  of rupauls drag race but in all seriousness tho i am a cis woman who dresses masculine because i am comfortable being a tomboy i am not trans i do not suffer from gender dysphoria which i believe is what you need to have to be trans i am a woman who is happy being in a womans body but i like mens clothes as much as like womens trisha obviously does not know the definition of transgender let alone how it works,0
a balanced video  people still offended,0
 i dont get theythem pronouns its to confusing  whats confusing we dont wanna be called a guy or a girl used in a sentence i was hanging out with name this weekend they kept making jokes about politics so i kinda just let them be i dont mean to blow up but really that is almost as burned out as your non binary so your what an attack helicopter,0
hi i just ran into your channel and wanted to say my opinion do i think trish is transgender no now if she was doing to progesterone shots and doing surgeries then id say yeah but just because youre attracted to gay men it doesnt make you transgender i think she need serious professional help i love trish but jeez shes a mess,0
i feel hungry when i see fish i enjoy eating shrimps and squid while they are alive is there something wrong with me,0
this isnt fairthey should not be allowed to complete with biological women,0
you do realize that some people gain weight when they try eating a full vegan diet it doesnt work for everyone trish,0
this is dumb,0
i would like to go vegan some day when im older cuz im only  now and i may go vegetarian to vegan but when im like  years old,0
well then tell vegans to stop breathing and farting methane,0
i cant like this video enough,0
i understand that a lot of the gap can be ascribed to choices made by both men and women but i think it is important to consider societal attitudes which discourage women from aspiring to careers in highpaying jobs and especially stem fields and push them toward softer more traditionally feminine career paths,0
tht thete isnt one,0
the best parts of blaire whites videos are the bitch factor cause everyone she talks about she always has some sassattitude about them  i love it,0
youre going vegan but dont eat vegetables lol what are you gonna eat rice and beans everyday,0
sushiiiii and also sushi and falafel wraps and sushi and burritos and sushi,0
i noticed that females lead jobs that help other people just something i noticed im not trying to be rude about it not sure if it takes less education but psychology takes a lot of schooling so im not sure the common factor,0
if women are paid less than men then why do business even hire men in the first place companies will want to minimize their production costs so why would they choose one source that costs more than the other for equal work id say theres more to this story also theres a bunch of jobs that are always highlighted where men get paid more where do women get paid more,0
didnt see this one coming,0
whos idea was it to allow them to compete in female category typical man syndrome ridiculous bang out of order,1
im not particularly a vegan but i do enjoy the vegan diet and vegan products that being said i know you really like toast so i recommend buying the vegan butter that is at trader joes honestly so much better than regular butter,0
hey trish im also a new vegan but i have some experience as ive been a vegan for a few months now i eat a starch based vegan diet rather than what freelee eats raw till  basically she eats an all fruit diet until  pm an then she cooks a vegan meal for dinner and shes made countless videos on what she eats in a day definitely go check them out personally however what i find to be more sustainable is a starch based diet that a lot of vegans thrive on heres an example of what i eat in a day breakfast mango smoothie i eat a smoothie for breakfast nearly every single day i freeze bananas and mangos and put them in it for a cool and creamy texture similar to icecream lunch three small brown potatoes with and asparagus broccoli and cauliflower medley i typically put a tomatoey sauce on top or sometimes barbecue sauce if im looking for some nice tang dinner basmati rice and black beans with an avocado sprinkled with granulated garlic i usually combine the mixture w tomatoes red onions and lime in addition i have a bit of salsa on the side snacks i only eat fruit for snacks remember to carb the fuck up if i were you i would stock up on rice legumesbeans fruit and vegetables whole grain breads and pasta and vegetable stock also try lots of lentils and stuff like quinoa the recipes are endless also cauliflower is amazing and is good for a lot of vegan dishes i find the most of mine on pinterest its amazing remember that you must eat in abundance on this diet and stray away from replacement items like daya cheese however if you crave those items spend the money on a vegan pizza every once in a while you will make mistakes but just remember to forgive yourself this is no temporary fix however if you want to see true long term results you must continue on a beautiful diverse whole plant based diet since my vegan transition i have lost the excess off of my stomach and see it being a lot flatter in addition my skin isnt perfect bc i do suffer from acne but it has become much more manageable and has cleared up tremendously throughout this journey you will see body results but it also teaches you how to love your body and also a lot about compassion i encourage to keep researching the vegan lifestyle and motivate yourself to continue love you trish good luck on your vegan journey,0
vox is so cute lol they think this is true just because they used cute pictures,0
proof that bullying works,0
im just gonna let this here and hopefully you will read this sorry if my english is bad  obviously there is a lot of hate around you and your channel so i was really septic about you i didnt really know what to think but recently i have been watching my eating disorder story type of videos on youtube and i have noticed that most of the people who recovered were now vegan and a lot of them mentionned your name i just wanted to say that you really earned a lot of my respect as eating disorders are a really touchy topic for me you literally saved peoples life and that is beautiful so yeah maybe you are called bitchy and stuff about your videos but lets not forget that you helped a lot of people  love xo,0
im gay for blaire,0
terry miller sucks  is his m time thats honestly terrible mines is  as a freshman,0
its just a medal ok i keep comin in third cuz these  dudes keep beating everyone on the girls team for some of these young ppl sports are everything and make a major impact on their futures there wouldnt be a damn team every parent should pull their child out let them dudes run against each other create a damn transgender team lawd imma start identifying as a transwhite woman im done this shit is a complete circus,1
gotta get into that burgeoning field of blimp piloting ladies,0
oh look at that you had nothing to say about you being a troll ,0
freelee i love when you do a what i eat in a day  d,0
on her closing sentence she looked and sounded very confused why didnt they reshoot,0
da fuck they look like men with wigs and girl clothing lol sheesh,1
am i trying to spread awareness for trans equality  but am i telling someone else theyre not transgender cuz why not ,1
this is just a feminist channel now un sub,0
btw you should eat lots of fruit like raspberries blueberries black berries and cherries,0
list of things to eatricebeanspotatoeslentilspasta oatmeal mac and cheese and many more things,0
i never thought id see this day i am so proud of you for doing this trish this is so healthy for your body and i hope you stick to this for good from one vegan to another good luck,0
this channel is the greatest thing ive ever seen,0
frozen blueberries are also to die for,0
ohh your feelings are more important than what is really fair to biologically women now its cool to be different i guess tomorrow i want to be identified as a precedent for the united states because thats how i feel ,1
aaaaaaaaaaaaah this is vodka btw effin dead,0
this is why u shouldnt be on youtube this is the outcome a mini stroke  viewer discretion is advised,0
if you want to know how to eat order freelees online book the first version she put out is free meal plans inside,0
god damn i love you ,0
i like this video but i do wonder about when she talks about the choices women make when it comes to job choices because in the highest paying jobs listed women are less likely to take them because of the discrimination and expectations they face so when i look at it they present an illusion of choice that it is  womens choice to not take those jobs for the most part this is a well presented video but im just thinking about that so maybe its not only a wage gap problem but also the gender disparity in fields of work,0
trisha talks about the lgbtq community like its a highschool club that shes not allowed in,0
trish dont watch those videos slaughter house vids freelee watch farm to fridge link in the description,0
you cant work fewer hours more predictable schedules less dangerous jobs pursue lower paying careers sacrifice more time for children or other aesthetic reasons etc and still expect to be paid the same as a man who sacrifices family spends more time at work pursues more dangerous higher paying jobs is able to focus long stretches of time at career and spends less time with family remember women have higher rates of depression and suicide in similar careers as men that proves theyre biologically less likely to pursue higher paying careers,0
i hope no one actually believes anything on this channel,0
i am so happy for you going vegan even for two weeks is a great change i am so proud of you for being open for such a big change on your diet since you are going vegan you have to eat a lot bigger portions of food dont be afraid to eat more than you used to beans and chickpeas are a great source of protein you can find many vegan recipes online have fun,0
so moral of the story is believealltrenders not on board so not waiti wear makeup every day does that make me a drag queen,0
good luck trisha  i been vegan for almost a year now,0
anyone else really confused  i feel like shes not finishing full sentences,0
take me back to precolumbus america please lol,0
isnt it a huge problem that the  out of the  worst paying college majors are all based around directly helping vulnerable or disenfranchised people counselling and psychology early childhood education human services and community organisation social work sure i guess you can say women should pick better paying routes of education  even though people are naturally drawn to certain fields from their own interests and experiences but to me its more important that the people choosing these really noble fields who are disproportionately women should be getting payed more this is valuable work and it should be treated as such,0
you dont know who trisha is stop acting like you do make your own damn content stop using other youtubers for clout,0
i put the blame on the school,0
didnt freelee make a video just for shane dawson to try vegan foods did he just ignoring it ,0
subscribed for this logical content ,0
it does exist here as well i live in an oil producing arab country as an example a female english teacher would earn about  dollars per month a male arab teacher would earn about  per month both have the same college degree they say it is to encourage more men to become teachers men also get about  increase in their salaries for every child they have so if a guy has  kids he would get a  increase in his salary the women however get nothing a man can apply for a government house if he is married but a woman cannot he gets about  dollars for getting married and they say it is to pay the dowry so if he marries  wives which is still legal here than he would get  dollars and if he has  kids from each wife he would be a millionaire i dont even want to calculate anymore,0
my mom n i started our transition to vegan this year it was so sad to me how at  my mom got a big bag of meds everytime she went to the doctor her ac was  she was basically a ticking time bomb now shes on the  range n feeling much better i lost my grandma last year to diabetes n my uncle past away at  couple years ago i will do everything in my power to end the cycle n nutrition its the key,0
please choose kindness  i cant stand watching animals being slaughtered anymore why do you continue the violence you have an alternative choose it choose to be kind,0
thats awesome great for you  i guess you could make a mukbang eat veggie grill ,0
just shown this video to my feminist mother she stopped the video after  seconds claiming that its propaganda,0
 i did not know vox was feminist  search of but my wage gap,0
theres multiple factors when it comes to wages like different bosses education levels how long you worked there and even what college you went to plays a factor its not your gender that dictates how much pay you get,0
its amazing how easy it is to brainwash people massive amounts of vegan propaganda the past couple years crazy how people dont realize that this fauxgrassroots movement is a government deep state int bankers tactic to facilitate depopulation truly disgusting and despicable,0
what happen to samuel jackson,0
no matter what the truth is rather she is now or not i just love that freelee has calmed down a bit and being nice to momma fishy ,0
lmao at the dislikes  people dont understand how the world works,0
freelees big smiles throughout the video ,0
yay im so proud of you,0
sis the fuck is this lmao,0
hahah trish me too girl i was thinking about being for  weeks vegan and than this video came up hahah love you trish,0
this just spotlights the hypocrisy of this agenda they always speak about how we are the same but physically we are different these agendas dont care about fairness just about being right,0
if i asserted myself i wouldnt be a bitch id be the man i see trisha made it to track  of lover and decided she felt that shit real deep,0
forget about the trans drama my favorite foods are chocolate and cucumbers  this isnt a sex joke or anything those are just my favorite foods comment what ur favorite foods are its fun,0
i really love how freelee is there to help trish love this ,0
sounds like shes pansexual and gender fluid,0
this is simply false,0
ive been vegan since i was  nearly  years ago,0
i think the root of the problem is not the pay gap but the pressures and norms of women to be in the types of jobs that pay less and men in the types of jobs that pay more so there is an inequality but the root problem is in how we raise kids and even subconsciously push them towards different careers society shouldnt discourage men and women from jobs just because its not normal for their gender,0
i come back here once in a while to like the new hate comments xd,0
men are also more likely to ask for a raise,0
i identify as schizophrenic,0
can u do as much videos as u can so we can see ur progress thanx also do a ur diet plan a wat u have been eating and the amounts one tip i do know apples help burn body fat good luck trish u have inspired me to do the same good luck to the both of us,0
even with  years of hormone therapy they will have larger lung capacity more muscle mass more power they are male regardless of hormone therapy regardless of surgery regardless of anything a steer that has his testicles removed at a week of age is still stronger that a heifer a gelding that had his testicle removed is still usually more powerful than a mare it is biology and nothing is not going to change that,0
adam and eve needs to stop sending trisha dildos shes gotten out of hand,0
clear concise and honest thank you,0
i think someone needs to get trisha on a form she needs to see a psychologist asap she is not well she appears to have bpd and possible szchoprenia,1
i like how what people miss about the gender wage gap by vox and is the gender pay gap real by the vlog brothers are in the related videos watch those instead they do a much better job explaining the problem,0
what happened with your instagram page,0
she was  drunk,0
im very interested in this topic because the wage gap in chile where i live seems to be a very popular theme i am wondering if you have any relevant andor statistic information with regards to chile or south america is this only a myth in the usa or is it a myth in other countries as well,0
i feel like she is being sincere and is trying to express how she feels but has phrased it really poorly like really poorly maybe just further education into this matter could help,0
queen of telling the truth,0
it would be far more authoritative if they would cite the studies they reference from which aauw study are they finding that info what was the study from the usdol where did they get the nursing study from,0
the thumbnail is so obvious lmao,0
second hand retardation hitting me hard rn,0
im basically a drag queen no youre not youre an appropriator,0
brilliant as always based mom,0
yay vegan ftw,0
i love and respect my sister because she despises femenists,0
plantbased does not equal to vegan,0
i saw her post this shit and ive been waiting for this video since lol,0
they should be soooo proud of winning,0
i love your videos the only thing i can say about trisha who ive never heard of until today is that she needs to lay off on the lip injections otherwise keep the funinformative videos coming blair ,1
lmao everyone hopping on the vegan train,0
dont know you i have never watched you before but yall need to calm down people go through a processes  it took my transgender daughter  years to finally commit and know who she was for sure the difference is that trisha is doing it on social media in front of the world its like when peopel who were bi had to be harassed by gays and lesbians for just being gay and not wanting to admit it sexuality and gender are spectrums and we all shift along that spectrum even when we finally know who we are trisha if your using the community step off if your finding your place and identity stand tall,0
hair length doesnt define your gender,0
lies gender equality is already a thing propaganda,0
why is this so boring,0
vegans are the most stupid peoples in the earth,0
the incredible thing about this video is that it promotes making hours more flexible to accomodate mothers  needs but never questions the basic premise that it is up to women to take hours away from work to look after the kids  im deeply disappointed vox furthermore why does your only solution seem to be in the increasing liberalization and deregulation of businesses like pharmacies is this really the only way forward ,0
this is so perfect,0
honest question though are you against identifying as nonbinary because thats the vibe im getting from you,0
thank you thank you thank you i love you guys heres to another great year,0
i think she is trans a trans psychotic woman,1
until women want to become doctors instead of sell makeup and hairdressers in the mall there will always be a wage gap,0
check out raw vegan not gross on youtube her chili recipe is freaking delicious ,0
some dumb segment,0
she was doing it for a music video but she has finished that video since this video so i dont believe that she is vegan anymore,0
and now everyone is hatin on me,0
fiance pay a ton its because the men dont hire women,0
feminists antivax and flat earthers seem to do the same thing purposely misinterpret info pick the only article that supports them even when theres  that say why they are wrong and try to pull the uneducated or look at these obviously fake statics and pretend they are right,0
maybe men are just better than women at providing,0
men work more hours men make more money mystery solved,0
trisha says she hates animals,0
im sharing this film on my facebook watch channel because i believe in downloading and sharing crucial information ive been vegan for  years you have my support ,0
i havent watched the entire video yet but thats great trish im happy for you eat lots of whole foods like fruits veggies nuts and legumes and youll be healthy af,0
they dont have an unfair advantage the estrogen has made them feeble,0
it should be bigger than tesla beyond meat go for it,0
this is so true,0
lol please freelee look her recent video and make a video about it,0
as someone who was the president of my middle school gsa has not and will not transition has never personally known a trans person who has actually transitioned i whole heartedly accept trish into the trans community,0
i am not sure if prager u is conservative or neutral though i am fine either way because i am conservative and i agree there is no wedge gap,0
