tweet,label
 we thank our god for you every single day  maga to kag,NOT
 and then we can issue each one of them a pink unicorn,NOT
 reason is he is in a small market on a mediocre team,OFF
 concert goers massacred in fort worth with mm ruger p the nra calls gun control research unethical,OFF
 lt help i should call my father to let him know you are up ill be right back  i lean down placing a chaste kiss against his cheek once i pulled away i give him a bright smile as i walk out of the room to call my father   i know hes gt,NOT
 go pop open your lid in the kitchen bam there he is,NOT
 factory workers gunned down in iowa city with gauge winchester pumpaction shotgun the nra blames gun control laws,OFF
  completely agree  the political legacy of cameron amp osbourne will be overlooked because of the eu debacle how they took the country from bn deficit and kept everything running was a political miracle,NOT
 isnt it time for the bbc to be asking some probing questions of the leader of the scottish conservativesits in the public interest,NOT
nickferrari seems to be intentionally misleading his viewers  suggesting paedophiles among whites are the same percentage as muslims and that we are only angry at one no mr ferrari  i think not  lbc lbcradio maga mcga mega mbga conservatives patriots url,OFF
 how taser works,NOT
 another country with strict gun control  for some reason gun control never helps the average citizen but dictators and terrorists sure support it,NOT
 definitely not as a democracy because its a constitutional republic,NOT
 fords takeover of the ontario conservatives makes trumps takeover of the gop look geologically slow,NOT
  what does that have to do with anything at all  the level of discourse from liberals is embarrassing,NOT
  liberals arent bright,NOT
 what is my fucking problem really  jason denys a couple of times he does not want to behave like an idiot  not again  but hes worried about her  where is dick or bruce are not they with you in this,OFF
 low life bitches,OFF
 not saying much to claim you are smarter than ,NOT
 here we go this is where the nats blow a lead now or the th inning have you not learned and strasburgh is not what everyone thinks he is inconsistent,NOT
tyranny totalitarianism leftism just when you think theleft cant sink any lower  liberals fear their major cultural victories of the past halfcentury are democratically url,NOT
 traditionalists and fuddyduddy conservatives form a convenient horseshoe with feminists when it comes to a lot of womens issues  their reasons are grounded in chivalry and sex differences rather than equality but the result looks very similar,NOT
      brexit is the single most important political issue of the day the mayor of london with the biggest direct democratic mandate in the uk needs to have a view,NOT
 he is perfect for the part im with it ,NOT
 throw antifa in there too,NOT
 yo he is gorgeous ,NOT
 i already knew that  lmao  so stay with us deplorable bigots were getting ready to fight for our country wwgwga,OFF
   then you are a fool too,OFF
 liar  set up by far left  liberals are so predictable  americans are into these empty stupid tactics  no one believes you  its a politically induced maneuver to attempt to delay the installation of a judge until after midterms  it wont work  no go write your book,OFF
 because they are crates by the liberals  to save any kind of influence,NOT
 cant believe you are not competitive for the same services as  for life your service isnt worth and extra  a month cancel,NOT
 eric ur no jeff sessions,NOT
 element of surprise has gone then somehow i think this is more,NOT
      also not correct but the some of the safest us cities does not have strict gun control laws sidenote you can not believe one word that michael moore preaches in any of his documentaries this video is a bit of an eyeopener url,NOT
      a popular vote would be terrible we would become a democracy,NOT
 well she supported  co payment for dr visits when president of ama thats an indication  she is ambitious thats all ,NOT
 yoo our dogs should totally fuck,OFF
   freedom from national debt is also very good and written by former deputy secretary of the treasury frank n newman also great cuz he is not an mmt academic but basically confirms mmt from a nonmmt insiders perspective,NOT
lowemissions bus transport conservatives pm announces m funding for lowemission vehicles url,NOT
sean spicer and donald trump in happier times  maga theresistance mondaymotivation url,NOT
 are you going to become an antifa fighter now,NOT
  i respected ron paul and dennis kucinich most in congress,NOT
 and then americans are going to demand christine ford face criminal charges amp face jail time when she is proven to have lied her guilt is in the fact she contacted dems not the fbi ford did not come forward as a witness in the hearing shes bought and paid for,NOT
               dont we all ,NOT
and soros money in their pocket maga url,NOT
 garrett you are amazing and funny keep being you i love when you talk about harry potter because harry potter is awesome,NOT
                                                  right  its a conditioning of sorts resulting in denial irrelevant of the facts thus welcomes cognitive dissonance in disguise antifa ,NOT
     education is devolved and is an utter shambles the snp are in charge of it and neither the conservatives or brexit are a factor,NOT
 you suck so fucking hard that i genuinely want to drop out of school and quit doing art and spend every day of my life destroying another epson printer with a lead pipe i hate you so much,OFF
twittershouldbe a less mean environment and less biased towards conservatives,NOT
  thats just what satan would say if he were threatened,NOT
 the owner is a elderly lady who couldnt leave the trailer cause it was underwater and she is in oxygen tanks,NOT
  and  on reflection   i is a sycophantic twat   but that does not mean he is wrong,OFF
                     followed amp retweeted all these awesome maga patriots we must get fired up amp get all our people out to vote in november or we will all be in for so much  lawlessness the dems are planning on bringing impeachment proceedings even though there are no impeachable offenses committed,OFF
 a much more traditional take on the lois amp clark dynamic is showing up in tom kings superman page giants at walmart i would recommend it she is not superheavily featured in the first issue but she is welltreated,NOT
     here is your boy smoking marijuana and hanging out with a pornstar and escort girl and paying the people that keep her a slave to be his slave he is insane url,OFF
 dont you have concerns about keith ellison   well do you,NOT
 they crossed the line a long time ago antifa is a branch of the socialist party,NOT
  their gullibility   they think if a politician has an r by their name he is a good guy and dont research that person at all,NOT
         you mean like all the liberals screaming at a sc nomination hearing that kind of clown show so tell me since when do accusers get to make demands this isnt a university misandry board of injustice,OFF
  how about starting with gun control,NOT
 now that bea arthur had a lovely mud bath and coconut oil rub she is settled in for her bedtime story and loves loves loves your book so much i had to read it three times to her before she would go to bed we hope you are doing well and feeling better url,NOT
 yes he is and its giving a good view,NOT
 boy is that professor stupid or else has a mental illness he obviously should not be teaching anyone,OFF
                    be best be maga  following amazing patriots,NOT
 the interview is an important part of the hiring process and selling yourself may not come naturally lets make sure youre fully prepared url tn,NOT
 i want to fight one of you for real you are taking the piss url,OFF
 she is disgusting,OFF
                 hello to all fellow patriots,NOT
 you are so talented i adore you,NOT
  if the left  would just stop the politics of distraction he will keep more promises maga,NOT
 he is too bitchy  and you i ask a question and you dont respond    why would this be  way street,OFF
 could it be that president trump is normal and most of washington d c are insane and totally out of touch with the forgotten middle class working people of america drain the swamp amp maga,NOT
 shes my bitch,OFF
 people are dead after shooting spree in california and lord forbid we should talk about common sense gun control measuresoh no ,NOT
   whos paying for your tweet antifa,NOT
 bono is utterly stupid ridiculous wealthy tax avoiding hypocrite fascist  i cant listen to u again,OFF
 if she is refusing to come forward how will this allegation from years ago be nvestigated  nothing but obstruction and lies   confirmkavanaugh,NOT
 lmao i really didnt know him before that at all ,NOT
  cause gun control worked so well for chicago,NOT
  doxx her  see if she is as lilly white as she puts on,NOT
 the war on conservatives antifa,OFF
 hes like meuller hunted by a master sportsman  and the most powerful man in the world  barry armed trump unwittingly with lethal force  barry never thought killary would lose  url,NOT
  cuz ive never been insulted by conservatives ahahaha,NOT
   maybe antifa asshats those who physically assault others for their political beliefs democrats are no saints and neither are you,OFF
 worst place ive experienced that is the fucking movies,OFF
    ughyou are one of those,NOT
 oh no hope you are okay,NOT
 hope you are enjoying strictly training  url,NOT
 because she knew how to add up the millions in  donations received for access,NOT
 omg another bigot showing he is basically gutless  sounds much like donald ,OFF
 liberals want to control ppl from cradle to coffin theyd b happy if ppl avoided all physicalsocial contact w each other they are making us so suspicious of each other divide and conquer is their hidden agenda,OFF
  i can not see him posting such a video if he was done with supes he is wearing a krypton tshirt too,NOT
 yea he is he said he would if tua was healthy,NOT
 early antifa group heavily armed but look happy url,NOT
  repeatedly re announcing previous measures and funding that dont come in effect until a future date and only serve to help housebuilders make more profit isnt going to solve the housing crisis created by labour and made worse by ,NOT
 blame trump  u bunch of idiots blame the corruption over in pr,OFF
 of course he is offended he is ill due to liberalism,OFF
  you are out of your fucking mind  no socialism is good  no such thing as democratic socialism you fool,OFF
      aalayahi cannot express  enough how proud i am of you and your classmates i truly believe your hard work will be the turning point in gun controlit is definitely time for the old white boys club to step aside and listen to the young people who have suffered because of them,NOT
    i never said no one died in sa juani said she is only in charge of one town out of dont get me wrong many people to blamein the case of ricardo rosello he is terrified of trump and wants to please him at all cause  im sure rosell and trump knew the count was higher,NOT
     one of them just called me politically and morally bankrupt because i said i would get behind him if he opposed brexit ,NOT
 by defending and making excuses for obvious bad behavioryoure sure to get more of it,NOT
 an insult to holocaust survivors and their families an embarrassment to film making,NOT
in honor of constitutionday  i purchased a trump tshirt and a maga hat  trumptrain liberty freedom america usa liberty url,NOT
 and obama didnt not to you because you agreed with him,NOT
 eli is what he is at this point average at best,NOT
 flake i lost  guys lost let the guy do his job and think of the people instead of your non existent career,NOT
 what do you like to do when you are with your family askally,NOT
  because he knows he is going to jail soon,NOT
    oh wait now i get it you two are antifa,NOT
 everyone wow that must have been an exhaustive research project url,NOT
 you are not,NOT
 see his profile thinks he is hardcore boi ,OFF
   shes  no poor thing shes an antifa protester with many ties to the dnc   shes a trump hater donated to hrc  she didnt just appear out of the blue  cracks me up how naive people are  toughen up america these are lying leftists intent on destroying our democracy,NOT
     antifa means antifascist im not sure there is an antifa organization but there are millions who are antifascist  why are you not one of them,OFF
     um its right in front of your face these bigtech giants are censoring conservatives every single day dems constantly calling for sensible gun control and sometimes outright the repeal of the nd amendment conservative ideas are shut down on college campuses,NOT
 bono is a nono in my house,NOT
 so much respect for that man wherever he is,NOT
  gfy since you are into code letters and how about pos kma,NOT
 i checked followed ,NOT
 most disliked oc amai  vs most liked oc kira amai is pretty much a freaking bad daughter she killed her mum and little brother just to run off with some man  kira is a pretty sweet gal who loves her father very much and just loves to be loved she is also a determined gal,OFF
 youre either a bot or for some reason youre associated gavin mcinnes with the altright   time to find some better news sources bro the altright hasnt been relevant since cville your journalists covering antifa or just focusing on a few harmless conservatives,OFF
    the choice is simple if you vote gillum you are voting for socialism if you vote for ron desantis you are voting for everything that makes florida great voterondesantis url,NOT
    you are asking the right questions,NOT
 cant we send this pig back to canada hes an animal,OFF
 fake news,NOT
  im sorry thats how the rap game goes if im working with a producer thats working with my enemy why wouldnt i be like either them or me find your own ppl this is rap and she is well within her right to,NOT
 you never were a slave spartacus was a slave and a heroic figure you are neither,OFF
 we had leveon bell thats the dumbest argument but we can compare college for when he played his best season was  yds  tds how about collins and this is conners first year starting and he is starting much better than collins,OFF
  those fucking calves man ,OFF
  now theyll have to pay more for their maga hats,NOT
 religious persecution is bad  when its your religion being persecuted url,OFF
 honestly  the fact he hasnt any legislative power coupled with the fact he is a skilled diplomat sways the balance for me  besides the varadkar government pushes that kinda shit anyway president or not,OFF
  he was fucking murdered and all you can talk about is marijuana,OFF
  oh theyre realthis is what antifa looks like on twitter ,NOT
  leader of antifa,NOT
 he is ,NOT
 yay you are unblocked  i see how you gently responded,NOT
 a few comics i never met i really want to meet now and he is one of them ha,NOT
  dammit i fell asleep can someone tell me what they were chanting about,NOT
 consider the source its only bono,NOT
  once again  does zero research but she is on the tv,NOT
 her face looks like they throw quarters,NOT
  good come back lol                   maga,NOT
  thank you,NOT
  trudeau and the metoo movement hahaha he is on the wrong side there funny how questions never went anywhere with trudeau,OFF
regrann from trumpbabes  amazing maga babe trump trump maga maga trumpbabes trumpbabes trumpbabes milfsfortrump  babesfortrump babesfortrump url,NOT
  theres zero evidence of any gaff and its not their jobs to do any such thing this is just more hijinx and chicanery from two buffoons that have no platforms or morals conservatives cdnpoli,OFF
 thank you  yes he is so sick ,OFF
 totally agree trump now  if we conservative hunters and gun owners could just teach u urban guys hat federal public lands are paid and protected by conservatives keepitpublic,NOT
 he closes his eyes so she wont notice how groggy he is,OFF
 is staffed with unhinged liberals amp   this is a disgusting statement url,OFF
    by any chance did you sexually assault girls in high school that would explain why you are so eager to overlook the possibility such a horrid crime amp insist on a doublestandard which benefits you amp the altright amp back up your justifications wi obvious lies  i bet im right,OFF
  we need gun control liberals should not have access to guns they are not mentally stable this must stop,NOT
 hes the fart in the wind of history url,NOT
 hope he is enjoying himself while he can,OFF
  compare the coffers of greg photo op guy walden and jamie mccleod skinner and youll see that his treasure chest is in the millions from nra and telecom industry antifair and open internetanti reasonable gun control measures for exploiting public lands,NOT
 bitchhh  she was suppose to order some oatmeal,NOT
 yeah my exact thoughts here real uphill climb tho to get people to stop saying dumb shit on the internet,OFF
  he is seething you can see it in his eyes and hear it in his voice obama was a failed president in every sense of the word maga kag ,OFF
 so what about your antifa children harassing and threatening members of congress at their homes or is that different,NOT
  shes so far up in the clouds shes long since forgotten what common sense is let alone how the american people feel shes just another michael bloomberg trying to push her views on everyone else and the state she represents,NOT
  the president despite all of woodward book of lies and you and barrack has done so far a tremendous job we are respected again our economy is not longer the animic less than  and our enemies fear us again john you and barrack r history,NOT
   honestly i think she should concentrate more on her acting career rather than twittershe is fantastic actressbut all these twitter comments and political comments will only divert her focuskuch toh log kahengeunko kaam hai kehna,NOT
 hes lying,NOT
 antifa thugs remind me of orcs if they are stupid enough to try and take someones firearm i wouldnt be surprised if its an orc who is thrown in a dumpster,OFF
  the fascists are antiamerican communist scum like yourself now go fuck yourself you piece of human garbage usa maga  antifa are terrorists,OFF
 she will be remembered as the witch that used her genitalia to make a false claim against a good man bc  she is a diehard democrat that hates republicans so much  she is willing to ruin a good mans name all in the name of power  democrats are crying wolf way too many,OFF
 brennan is a disgracewithout a clearance ,OFF
  is that the only attorney general in our history to be held in contempt,OFF
antifa is a domestic terrorist organization that leeches off of george soross money they are a domestic terrorist organization that uses intimidation amp violence to spread their ideology,OFF
 which is why im loving all this shit right now lol,NOT
 no one attacked kavanope we are allowed to question  liars  he is secretive and he lied under oath what more do you need,OFF
 no its not,NOT
  rubio sat through a hour town hall in february answering questions from the public about gun control from people whose friends and children had just been murdered that takes more courage than grandstanding and lying in a stupid hearing,OFF
   we all know its not even close to bribery shes using that term to defend her disgusting and disgraceful decision to vote with her party over the american people i have to wonder how much she is getting paid for the yes vote,OFF
                                                  because of antifa ,NOT
  another democrat scam  republicans dont fund terrorist groups like antifa to threaten people  but go ahead make it look real,OFF
    thats different because its a panel show im talking about paul golding actually being a news anchor wed end up with a british tucker carlson,NOT
 your mind is still not accepting that the federal government belongs to pti of which you are member of na,NOT
 he is so beautiful there,NOT
 this is a premeditated attack by democratic liberals and she is being rehearsed enough of the scam show vote kavanaugh to sc,OFF
                                                 i thought the whole world knew liberals would never answer factual questions if they adhered to truth theyd never will another election,NOT
 i am a lot older than she is,NOT
 he is looking for a place to hide,NOT
 here she is  ,NOT
 evidently shes as big a narcissist as he is,OFF
  great and im certainly anti fascist but  the group antifa is the most fascist and violent groups in america in case you hadnt noticed and associated with the largest hate group in america the democratic party,OFF
                had all but one agreed every one of these maga patriots is a must follow lets do this together for our great nation in  then repeat in  and ,NOT
  if you dont think everybody wants to be rich sadly you are lying to yourself pretending otherwise is simply an excuse to settle nothing wrong with settling but to dismiss those who want more for themselves as greedy is disingenuous,NOT
  liberals love to hype the crouton as a financial genius but much of his success was due to downloading costs to the prov raiding the ei surplus etc that said you use the tools you have in the box and i give him props as a decent steward of the public purse,NOT
 pffft the new tweet just keeps wondering around the interface,NOT
 watched the press conf with trump and heard him say how much we will make when poland pays us to put in a military base he is a dottering demented fool who really believes that his goal is for america to make money you hear it in all he says this isnt a hotel,OFF
   think she is one of the demoncrats  hard to imagine that a sane or living person would vote for her,NOT
 this man is one of the most intelligent highly accomplished black men in the usa yet white liberals amp the old order his words have been successfully able to have him disowned by his own people no black child looks up to this man for inspiration bc to them he doesnt exist url,NOT
   liberals media wont report it,NOT
  she is a fucking mess i hate her so much,OFF
 she is telling to be best  to students wow  what a role model she is,NOT
   eric holder is a filthy maggot url,OFF
  yeah and guess what helped dc become not the murder capital of the world  gun control it works,OFF
 factory workers shot dead in oklahoma with wasr century arms rifle the nra blames gun control laws,NOT
probably indoctrinating maga url,OFF
shame on      and all the rest of the left wing media that are not doing their jobs and purposely looking the other way this is the best example yet of their fakenews bias maga walkaway from the bias and corruption of the left url,OFF
  the definition of snowflake,NOT
 and everyone knows that kerry doesnt have a clue  heard that from numerous anonymous sources who also say he is not sane  thats what the sources say,NOT
  if he is innocent he should be vindicated and there should be penalties for false accusations also,NOT
 and the media will simply not calm down and just report normally and let the folks decide   they are a propaganda arm of one party and anyone who disagrees with their doctrine is dismissed as evil and worthy of the auntie maxine or antifa treatment or worse,NOT
 lets geaux tigers prove yourselves you are worthy show the nation  ,NOT
  maga said i,NOT
 dump mastercard,NOT
        idk can we,NOT
  what a waste of ones short life,OFF
  long live satire if we cannot cut to the truth in this way then we may as well call it a day,NOT
 i am definitely for antifa members getting themselves killed,OFF
   it says everything when your principles hang on the fraudulent word of a porn performer what integrity have you got left,OFF
 biglylolbigly he didnt wonhe was elected by the people of the united states aholewhat hell are you referring to antifa fools that get their asses kickedvagina hatslol pathetic ass,OFF
  i am talking about your comment that nick was a fascist   brittany means nothing to me   so like i said are you antifa,OFF
 the facts of the matter are very plain amp basic this has never happened before in recorded history or on other similarly hit islands in the area the fact it happened on donald trumps watch is unsurprising he did not support them he is an abject failure and should be dismissed,OFF
 i cant drink url,NOT
  no kim you are a failure and your whole life has been,OFF
 looks like antifa,NOT
  then she should step down its not about her she was elected by liberals she has power cuz of liberals,NOT
   white cops are called racists by mobs and liberals daily,NOT
 probably john adams id love a chance to talk to a founding father and ask them about gun control,NOT
   bad people dont obey the law there are many more guns in circulation in north america than there are people gun control is liberal mind masturbation,OFF
 true point  gun control is total bullshit,OFF
 yes and give you energy naturally keeps you hydrated,NOT
  why bore me with something that dont mean nothing at all what she done in the past and who she is now wow she wore tracksuit she probably would of warn many of things,NOT
 ooooo damn looks like a rainbow all pretty and shit,OFF
 keep voting for liberals and this is the future,NOT
  just like gun control will not keep guns from the hands of criminals,OFF
    you quoted a group that associates themselves with antifa anarchists does that make you an anarchist antifa no and its weird i have to explain that to an adult you made the strange jump that if a tp usa person works for an org that milo works for tp usa is alt right,NOT
 why is she under the white hot spotlightshe is the victim of this trump like abusive animal stopkavanaughnow,OFF
 he is untreatable,NOT
 credible only to looney liberals,NOT
  now i see why the conservatives love him,NOT
 you are my favorite person on earth just so you know if youre ever hungry and want some food i bought a  count of bagel bites from steel yard walmart and i wont be able to eat them all by myself so please keep that in mind,NOT
 not a classical music fan,NOT
 maga mushrooms are growing again,OFF
                                                  so you are saying the authors of these articles are not representative of the message of most liberals,NOT
 you cant tell me what the fuck i can and cant do  whips out binoculars,NOT
  you are whoring yourself out for nra ,OFF
 thoughts on sandy alcantara  seems like he is pitching well,NOT
 absolutely nfw,OFF
  you nailed that ass,OFF
  takes a break from fluffing the ,NOT
 antifa hides their identity behind ski masks we are living in such times,NOT
     lmao hell be confirmed on schedule then we start the very short clock on rbg and  or  or  more in the next  years along with another  lower court appointments the democrat destruction over the last  years has been epic and hilarious maga,NOT
the only reason they call them common sense is because they dont know what they want and are just hopping on the bandwagon maga adefenders trumptime url,OFF
spanish unjustice vs freedomofexpression and humanrights spain is a  fakedemocracy                cddr shameonspain    url,NOT
  im glad you do babe i kiss you back now lets get going you are coming tomorrow to the final right babe,NOT
    my therapist had a baby in august so been seeing a sub she is very good at it but my real therapist is wonderful has helped me so much,NOT
   obvious to whom  only to those who do not clean up the inside of their cup you see skin color bc you are projecting onto others many do not live their lives being or seeing color  many of us have mixed families how does that fit into your bs conclusion url,NOT
a bitch just be minding her business ,OFF
   it seems to me that she is the one that has no real idea what she went through or whether or not she actually went through anything negative involving judge kavanaugh her recollections are vague at best with absolutely zero corroboration you are supporting a dangerous precedent,NOT
 another fraud senator from the left,OFF
  when the abuser projects look in the mirror mark  you are crazy amp angry,OFF
         so the ar is a fully semiautomatic assault rifle gun control works and donald trump is racist,OFF
 a dying sport,OFF
   god forbid construction workers would be able to earn a decent wage liberals want the working class poor and quiet,OFF
 yet this kids in chicago killing each other daily cause u doing so much good in your home state with gun control right,OFF
 i am a survivor of sexual abuse this woman is obviously lying believe me you remember every detail its so obvious these woman only come forward to hurt conservatives but who they truly are hurting is innocent men and women who really have been abused she should be ashamed,OFF
  liberals apparently think no one has rights unless having those rights furthers the leftist agenda  i see it again and again and again,NOT
  andy like ur reflex use of cliches n slogans u must practice a lot have u thort of writing for a greeting card company,NOT
  you people are so laughable leave them alone she is gonna be great,NOT
 and now tyler is going out of his way to assure haleigh she is staying this week  where is this immaculate game play you claim pathetic jury management more like url,NOT
 looks like my sylvester and he looks like a skunk love him to pieces though he is so sweet my girl cat has a unique personality she is sweet but has her moments,NOT
     you challenged  libtards im heremy thoughts on gun control are simple assault weapons should be banned for civilians i don t remember   people murdered in  with a hammer i own a hand gun for protection i support our nd amendment,NOT
   why do you think it really doesnt matter who shes representing  we know its not the people by extension we know she lies pretending she is weighing the evidence she is always only looking for an excuse for her votes supporting whoever owns her,NOT
 this argument that boyhood does not deserve scrutiny only seems to apply to white boys amp men of high socioeconomic status kavanaugh should be judged for who he is today influential political voices mostly conservatives argue not what he supposedly did in high school,NOT
     do not cancel the vote on kavanaugh do not fall prey to the lying filthy liberals  tell flake to shut up  america is sick of this bs from the left,OFF
 the democrats do not care they are out to destroy does not matter just so they are republicans amp conservatives ,OFF
 a band of liars eric has a big l on his forehead  he is so disgusting  who votes for these people or dont they really it has to be rigged,OFF
   you are very creative ,NOT
 better call cruz is as slimy a piece of the perverted former gop and a prime example of why those used to be decent republican conservatives  need to  vote for beto,OFF
 joe scarborough still hasnt answered for the young woman that was found dead on his office he is s lying chickenshit,OFF
 hana amp hina after school its an lgbt love story and i got it for my best friend and read half and the next day went back to the comic con and bought myself the series ,NOT
 if gun control worked chicago would be a safe place it isnt if national gun control worked mexico would be a safe place it isnt dont believe the lyes did alcohol prohibition work no did drug prohibition work no will gun prohibition work no,NOT
 anti abortion is not about the sanctity of life its about the subjugation of women if it was about life then the paradox you point out would not exist and gun control would be pursued,NOT
 gender isnt the same as sexuality but  you tried also im trans so johnnys trans if i say he is thanks,NOT
 you are a bad ass keep fighting for us ,OFF
   check this ad out super creepy  people are pointing out a disturbing problem with this republican election ad url,OFF
                                                 hey we just want everyone to know that you are for potus and   maga ,NOT
 bitch i know my body is ready ,OFF
there is only one reason why christine blasey ford wont testify against kavanaugh despite her serious allegations  she cant testify under oath shell be a willing dem but doesnt want to perjure herself  less than  days until nov election  potus trump maga kag news url,NOT
   we are in this mess because people are stupid and lazy thats why the conservatives are in and shes screwing us over,NOT
  even kavanaugh said roe v wade is a settled law she is spewing a narrative that does not exist trump also said the same,OFF
 you are my only friend on twitter  i joined this ciansa front group to keep the lion meat fresh  but there are alternatives that are not enmeshed in the anal cavity of the deep state perhaps you might consider them  i would switch in a ny heartbeat and close the account,NOT
 someone  needs to give this woman a puppy  she is not enjoying life,NOT
  and we pro americans are embarrassed and sick of you anti america liberals  there are plenty of countries with the lefts ideology already in place move there,OFF
              great list ty just a heads up i only fb maga profiles please update your profile if i havent followed you back lets maga,NOT
 i like that primatives perfectly describes the democrats and liberals metoo resist antifa,NOT
 then support meaningful gun control and there wouldnt be atrocities like that to use  dont want them raising money for good causes eliminate the disasters  trumpisamoron  stopkavanaugh  nytimesopedbyqanon,NOT
  there aint no maga hats sold here but that dont stop me from wanting to maga,NOT
                                             awesome q meme on that,NOT
 the voters have decided about gun control they have gotten bloodshed on a daily basis,NOT
  why plenty of people have taken a stance in favor of common sense gun control and it doesnt mean jack shit since they dont have a plan for common sense gun control  would it really help to have the asb and asa also spouting empty buzzwords,OFF
 yup fooled antifa threw big ol fire pit rocks at mah truck called the cops said them commies dunnit neat lawyer trick huh url,OFF
 follback,NOT
 yes as fuck,OFF
  the same leftwing lie the economist seems a teenage antifa facebook post url,NOT
  he is my ultimate bias,NOT
 i think she is lying,NOT
 there is a point where even liberals must question motives,NOT
  my face was so close to the concrete bitch i couldve probably stuck my tongue out and lick it,OFF
 she is my favorite person,NOT
  she is referring to briefs underwear  or as the white folks say tighty whities,NOT
  do not donate she is picking and choosing who she donates to being reported,NOT
 bizarre story and more to it once she is charged formally glad she is off the streets and certainly concerned if there are more clueless cops like her out there protecting us,OFF
liberals behave as if laws and rules are for other people canada needs to rid itself of their corruption url,NOT
 loll he is,NOT
liberals dont like to be pushed around  conservatives arent supposed to be autocratic we are  you know youre winning when theyre shouting exceeds their understanding of rules based law  best way to watch liberals heads explode is for cons to be more unpredictable url,NOT
  no liberals calling for  to resign url,NOT
 elon sometimes opens his mouth only to replace one foot with the other,OFF
   seems i just read that somewhere wthe words liberals in place if trump supporters plagarism best,NOT
  i dont give a damn about a tough niggah ,NOT
    well hes complimenting her body which she is clearly very proud of as shes naked in every episode,NOT
         poetic words comradeim going to have them printed on tshirts soon to be available at the antifa store url,NOT
 and why do all the issues about pc only focus on liberals what about conservatives on kneeling on fake patriotism or republicans freaking out over an abortion,OFF
 funny thing i just asked a cop about this he said anybody trying to steal your weapon you have a rock solid case against for self defense on the other hand if the antifa shoots anybody they will get murder  because stealing a weapon is premeditation,NOT
 and the issue is much greater than gun control,NOT
  if obamas lips are moving then he is lying,OFF
     culture of our nation culture exists what culture is that because its not the american culture it once was,NOT
  is arguing that gun control laws  a violation of peoples rights   even the conservative scalia specified that gun regulations are consistent w a and courts have repeatedly upheld most gun restrictions,NOT
      dirk isnt a plumber he is top  all time dan majerle and danny ainge shoudnt be mentioned in the same breath as him,NOT
  wtf   already thin d backfield just got thinner,NOT
 a letter she wrote was used as an exhibit by the aclu in their lawsuit against the trump administration on family separations at the border she sounds connected url,NOT
 the war on honest conservativesantifa,NOT
  in the uk we are desperately trying to protect our national health service free at the point of delivery from right wing conservatives who admire the american model,NOT
 he always was in on it,NOT
everybody royayers url     maga trump usa                 url,NOT
  he is not wrong,NOT
judge dismisses lawsuit of berkeley student injured at protest of yiannopoulos event  url tcot maga rednationrising,NOT
   we are calling you an operative  or shill and more important a bigot for refusing to apologize for your actions to a woman just because she is not a scientologist you wont even acknowledge what you did or defend or explain it despite how many times it has been asked already,OFF
 happening to lecor and i where our frame rate is down by a decent amount and frame drops,NOT
expectus to work our asses off for gunsensecandidates   gotv  throwthemout  url,OFF
  murda fucker,OFF
 yeahhhhh i will admit to being a destiny  cayde liker but god they just made him suck in ,OFF
         they lie about firearms they call the ar a fully semiautomatic assault rifle they push gun control  they say donald trump is racist and hates mexicans  they say he colluded with russia  so yes they lie,OFF
  i rode once in  with rebecca and she is so nice and such an athlete ,NOT
 and then wana talk shit when you play something they dont know but the song be fire and end up blowing up then later becomes they song ,OFF
  holders day is coming soon,NOT
  hows not going low been working for conservatives,NOT
 it would mean so much of an amazing girl  could have some advice from you she is finally following her dream of being a photographer and would love some tips her photos are amazing already so i know she is gonna be an even more amazing later on,NOT
 your trash but she would have been  a great coach if you wouldnt listen to zodiac but you are sagittarius you hate to be told what you can or cannot do like the coach from michigan wolverines hshshahhsjjjsjsjs you keep praying  now you hear,OFF
 what i say about being a little pussy and saying shit behind peoples back,OFF
   says the guy who thinks that labor australian equivalent of usa liberals are socialists ,NOT
   you are a sick person,OFF
 i better use some tic tacs just in case i start kissing her you know im automatically attracted to beautiful  i just start kissing them its like a magnetjust kiss i dont even wait and when youre a star they let you do it you can do anything,NOT
  you sir are correct there are so many good men she is completely out of line url,NOT
ahh i miss them sm ,NOT
 anyone else think that franken resigned over way more than what we actually witnessed and heard,NOT
  a horrendous act of course conservatives lie like they breath and are just generally awful human beings i dont doubt the victims story even a tiny bit,OFF
you are probably wondering why we was frontin about them i forgot to add that my father told us that their grandparents were coming over to check on us and they never did for the whole day but they decided to do it now so we forgot we ran as fast as we could to the house  url,NOT
 my sister and her husband have been married  years as of next week she is a tough act to follow my first marriage ended after ,NOT
   gun control has everything to do with punishing conservatives,OFF
tories labour ge conservatives conservatives url introducing new laws for small businesses that will   help the uks m small businesses access finances easier  provide a bn longterm boost to the economy  we url,NOT
    okay thats enough with the a and c shit they dont care and neither should we,OFF
 such support spooky at my lowest moment,NOT
 but you are the coolest dude,NOT
 we do have a few outages reported in toronto   heres a link to our outage map to see if you are in one of the defined spots  url sc,NOT
 you cant pretend to care about women when only those attacking conservatives count got it  ,NOT
 yeah no batman made him eat a rat and be was mostly like yo fuck this guy hes not cool hes a lunatic until dick also wants to get violent,OFF
                                                  more people scared of what the liberals will think and say about them this is rampant around conservatives  the only ones who ever stopped giving them that power were the trump movement and they absolutely won everything including the internets,NOT
 do you support our potus please help by retweeting and following after voting  follow follow follow  maga kag trump,NOT
