tweet,label
 fartacus,0
 he is quite good at faking must have done it numerous times,1
  did the pope say he is a sinner yet to be unveiled,0
  sloppy and pathetic,0
 he had to say this its the only way his players will trust him he doesnt really believe it,0
  and hes actually been a gun control advocate for a long time if you bothered to do a little research,0
  i beat they ass too for letting them get hit,1
 empower the absolutely unemployable,0
  hes a bitter barn inbred url,1
   url  even in the spd there is the believe the antifa has a legitimate reason,0
 what what in the butt,1
 proud to be antifa af,0
  she is and also a goddess,0
 easy for the elites to escape the hell the country would be when leftest policies are in force take their private jets home beyond their golden secured walls,0
  cute as fuck ,1
  he is a meme repeater url,1
  will  or  ask for some sort of gun control or once again do nothing they seem to be really good at doing nothing,1
chances  got  s mario cart penis confused with one of the few thousand shes had since then can you remember what a specific slice of pizza  you at  years ago looks like dems like ancient memory based accusations confirmkavanaughnow maga,1
  it takes a sec google search to see who this accuser is  ill help the mindless uneducated liberals  url,1
 so this is how antifa finally dies by commiting suicide nice,1
 donot worry sidhuji if modi can become pm you are in making  hind national party,0
  yes i do because when hes grumpy he is impossible and he grunts and mumbles and shouts at whoever dares knock on the door of the man cave even at the girls  but when hes being good no not really,0
  proud gun owner here gun control would definitely fix it plenty of societies have solved this problem we can do much better than this,0
  eric is a crook and thats that,1
 ive said that many times liberals and conservatives are two sides of the same coin and that coin is in the back pocket of the wealthy canadians,1
 this is why she is a former diplomat,0
  of course she is probably has the record over her lifetime,0
   oh oh oh i know  never  savetherepublic votethemout savedemocracy vote maga my ass smartdissent,0
   hi welcome to twitter lol you must have missed the entire week of tweets talking about how reggie was doomed and we had maga running our football operations lol,0
  i think the pope and some others should be prosecuted for covering up and protecting child rapists,1
     lol  dont hold your breath while you are waiting  because its going to be about  more years of president trump url,0
 people are dead after shooting spree in california  url                      so those thoughts amp prayers are working good for gun control,1
 you are one of the mastermind of a big syndicate at boc  we will not forget you will go to jail  fakedrugwar,1
prepare for the midterms by reading creating the declaration of independence by  to understand what made america great in the first place url maga kag      ,0
  why does  have this censored as potentially sensitive material  panicindc qanon wwgwga ,0
 he is an idiot and not very smart either,1
 dog whistles the minute one of those sobs use it  its over never would i vote for any liberal ever no such thing as a moderate or acceptable liberal there all i mean all the same some try and hide there hate but they are all scum your a fool to think they give a shit about you,1
  anyone who is friends with midwest antifa is worth following,0
maga mike mack has the funniest tweet ever i know hes  pissed but its funny jonesout url,0
   holy shit get a lawyer false advertisement colon in not a football player he is a vag head,1
   conservatives wont whitewash the accusationsboth sides will be heard in private and again in public if necessarylet them hash out the actual significance of an event years ago between a yr old boy and a yr old girl i would go so far as to say let each crossexamine,0
  hunnid stax my shit,1
 they cite jones being banned for violating twitters tos there are blue checkmarks spewing the same if not worse kind of shit if you are going to play the anyone can get banned card shouldnt these people also receive bans and suspensions verifiedhate,1
  i think she is cuffed and shackled,0
about to start successconnect url,0
  the funny thing is he is a lewis fan and he has me blocked  which i dont get cause i support lewis and i dont know whats got to him but oh well let him throw his toys out lol,0
                                                 trump beat obama in results thats where the true difference lies,0
 i thought it was funny he is a great player though,0
 how about as a republic,0
  awww  cupcakes suck it up she lost get over it ,1
   violent liberals antifa with their kkk hoods beating up strangers they know nothing about is exactly what comes to mind when dems say they care about anything either you care about human life or you have people beat up my black conservatives friend has been attacked by them,0
 yet another really stupid take by erick he is a single issue thinkeroverturning roe anything that gets in the way of that is to be mocked and trivialized he has no other core beliefs,1
 shes a great comedian where as you are a greatnothing,1
 calling out the islamophobic party of britain  to take islamophobia seriously  must investigate the likes of     ,0
 this is madness  this is when you know you are going down the same route as venezuela he is going to turn that sovereign fund into a personal piggy bank,0
 i think he is hoping someone somewhat soviet will take care of it for him this could get even uglier,1
            yeah ok antifa lover see you in the streets ,0
  very cool she  deserves the recognition she is getting and more very excited to see her take on a villainous role in her upcoming movie cin days,0
 thank you  wishing you a wonderful maga day url,0
  yes he is,1
 could cbc get liberals to tell us the definition of middle class they dont seem to know  also mps use the term ordinary canadians  are these born canadians  special are boarder crossers i would love an answer  liberals are in mute on this point  butthead has not told them,0
  yes he is but that has little to do with beating the giants from the te position,0
womans car towed away after she claimed to have explosives  authorities in prince georges county investigated a threat wednesday am at joint base andrews  reports indicate a woman said she had explosives and that she refused to leave  url  maga  url,0
 president trump is keepinghis promises but this is the real reason he is hated url,1
  anybody who thinks its gun control needs to have a reality check on life,0
    antifa means against fascism and by the way the only people i have ever used the word antifa are conservatard trolls on twitter just an fyi the group who is against altright fascist white supremacist neonazis are just most americans,0
 christian kabasele reveals the secrets behind watfords perfect start to the premier league season  beans are banned at watfords training ground so christian kabasele spills the avocado and quinoa he is is intelligent  url url,0
    its ok brenda we know how passionate you are about things toowe love ya,0
 es is fake she willing joined them and stayed with them for months,0
 ren it is not your fault  she does not specify just what isnt  all of it  he did not make his father do anything  his father chose to be the coward he was  at he question her hand rose to her throat clasping it lightly she is ravenous  she has been for some time,1
  funny how so many liberals throw around the word bigot when someone has a different opinion url,0
 beto advocates gun control which would leave is defenseless to this,1
 then tell your pal soros to stop funding hate groups like antifa,0
   you do scare americans w ur fake dem platform its mainly ur corrupt gop ethics being ok w supporting pedofiles treason amp voter suppression amp the like dems actually want improved health care for all sensible gun control humane immigration policies amp to help all not just ers,0
 ask kerry about benghaziits a subject he lies with much more authority on,0
 this is gun control,1
even if the sexualmisconduct is by gay  yr old gop men  theyd call it youthful indescretion amp get a mulligan from hypocritical evangelicals amp maga sshats url,1
sept  at  est expect emergency text message from trump  if it says no collusion im gonna sue someone  resist   maga,1
 better not bring to much attention to this guy the democrats might try to get him to run for office,0
 thank you mr president trump maga,0
 tourists shot dead in nevada with gauge sawedoff savage stevens d the nra calls gun control research unethical,0
 hey maga hows all that newfound wealth treatin ya  dt really has his finger on the pulse of america,0
 my goodness you are a goddess ,0
  omg this will be so good,0
    any article headlined jesus the original deplorable isnt worth even a second of anyones time and the fact that your fox news watching self is accusing liberals of following their own biases over facts is hilarious or it would be hilarious if it wasnt so sad do better,0
  liberals will be complaining that his presence hurts recovery in     ,0
  actually he is a soy boy,1
 i can tell you suck but sure,1
live now   daddy dragon   on  url   theconstitutionisthesolution wwgwga   maga  mega   daddy dragon black mirror url  followthewhiterabbit  q qanon  url url,0
 our president isnt radicalizing anything your antifaresist mobs are thats you gaslighting lol  saul alinsky much wethepeople greatawakening,1
 but hes a hollywood elite,0
     so your in favor of gun control because thats what switzerland has am i correct in saying that,1
im waiting for qdrop wwgwga qanon qarmy maga,0
 there is no such thing as an antifa warrior they are all coward bitches marcus smart is tougher than that by far,1
 you do what you need to do you are an amazing person who cares what others think,0
 not quite accurate  true conservatives dislike trump  its everybody whos not a liberal or conservative that is displeased with her,0
               she is very affectionate and purrs nonstop,0
 all we need now is a gang sign,0
  stop wasting your time and breath with  he is a complete waste of space why not speak with the few decent folks on fox like baer or shep ,0
   one from adelaide and one antifa i now understand why your both so angry,0
 she is full of bs all she is fighting for is another million dollar payday,0
  forget montel those who speak so speak from their own delusional disgusting truth he is not worth it  trash pick up coming url,1
ted cruz definitely took meme warfare lessons from trump after the  primary impressive memeing lately  maga kag txsen keeptexasred redwave url,0
 he is one sick dude,1
 liberals the fbi can investigate if you ask  also liberals   can you believe trump ordered an investigation of a private citizen hes a dictator,1
 but antifa are only anti fascist romney told me so she wouldnt throw a brick at you unless you were a na ,1
 no problem cory r i p to your aunt  we all know she is proud of what you have done over the years and she is in a better place now so dont worry she is watching over u ,0
 he is like really smart,0
 who said canada even wants him we have enough entitled liberals here already,0
 ill have him at the height of ecstasy all over my body,1
  keep up the good work jurkyyou will have ca broke by the time you leavejust about there todayyes i sold my property in rancho mirage limited hurt,0
 its ok to accuse a person of a sex crime  years after it happened for the use of obstructing a hearing for a supreme court justice you liberals have totally gone batshit crazy you will not slow down anything this november will show you that radical behavior does not work,0
   you definitely made judgements about me and your tweets prove it i made reasonable observations based on what you said about yourself you disagree and thats fine applying your own advice is something you should try  makeamericagreatagain americafirst maga usa,0
 and a new knife,0
  i am canadian   live in the us and am ex  special forces ive handled everything from a bb gun to  mm howitzer  and tow missles and anti tank weapons   the us lack of gun control is by far the fucking stupidest part of this country   too many morons with guns,1
  you are way off,0
  i love the comments about squishy conservatives and their support of the need for guest workers sounds like  ,0
 this is mainly  fault he is to blame,1
maymustgo and there needs to be a general election may has no ability to face up to brussels machine because she does not believe in what she is doing  will pay a high price for betrayal of the uk  oblivion  standupbrexit elect a leader who uk can be believe url,0
  privilege lane maga blvd good ole days avenue,1
 in every girls life theres a moment when she realises that her mother just might be more messed up than she is gossip girl,0
 hahaha lunatic liberals are just too busy virtue signaling that they still dont get it url,1
   feinstein needs to go her husband should be investigated for his china deals and the post office deals she is conflicted and this is below dignity,1
  well weve been fucked by bama twice since we got here so were almost tru fans,1
  bitch i wanna know,1
  but you are still going to jail tho fredo url,1
 which one lol,0
  i understand the logic of all that but the person living there will also know the background of who the mother is and why she is there to honor her daughter on that day it escalated quickly and now the mom is dead so unnecessary,0
and this from  california  maga url,0
  she should be treated like the man that she is,0
 its a testament to how fucked this world isthat she is free to spout all this bullshit and not be in jail or even being investigated for statutory rape,1
          why are all obamas records sealed if he had the most transparent administration in history doesnt sound transparent to me maga,0
  give me an h give me a  y give me a p give me an o give me a c give me a r give me a i give me a t give me a e give me an s  whats that spell liberals,0
  take your fish and get out,0
                                          made it last night for you ,0
 you are too cute amp adorable to handle such a cutie how can i let you go lobe you my love ever  url,0
  this is absolutely hilarious liberals are so predictable,1
gallup recordlow percentage cite economy as main us concern  url tcot maga rednationrising,0
 fool,1
    stop playing the pronoun game what sides are being talked about because a case can be made that both democrats and republicans are responsible due to both kowtowing to money from nra and manufacturers but not both sides of antigun control vs gun control,0
 wth  what happened to gun control ,0
 shes an osuiteso she is deregionised,1
   antifa the anarchist who wants to abolish government by joining it url,0
 it isnt so much that liberals are ignorant its just that they know so many things that arent so   ronald reagan url,1
   im really not on any side of this mess but all day people were siding with cardi talking bout nicki and do shit jsjdhkdfhjfkfkhsjdhd messsssss,1
    democratantifa same bunch,0
       are you a major figurehead in antifa or just identify as one,0
  you mean like soros does for bamn and antifa,0
realtornggiveaway  how many are ready for our friday giveaway  retweet if you are,0
  she is but thats not why were friends,0
 or a mongoose that goes after a king cobra despite knowing one bite can off him im a big animal analogy guy,0
  they gone eat his high yellow ass ,1
 than we wonder why the dems are blooming idiots here is a fine example how to teach your kid to be a vulgar protester way to go dems this kid will grow up to become president of antifa,1
  so many conservatives are just as bad as liberals,0
if hate speech were against the law all of main stream media would need to be locked up because they do it daily and so do democrats liberals progressives  look at the marches and their signs amp their speeches the very definition of hate speech url,1
  she is all women url,0
   emo thank you and keep up the good work all of you for fighting against the fakenews of the msm by tweeting and retweeting what is true good work you are maga,0
   he is being sued for sexual assault,0
then ill take more seriously conservatives asking cultural questions about whether acts as a  yr old should be disqualifying for a scotus seat,0
 liberals wear puy hats for a reason ,0
 how come liberals dont question this ,1
 if you are running for reelection on the economy youre in big trouble there are  things that dont add up in your great economy pitch gt wage growth amp the deficit in other words youre screwed update your resume novemberiscoming,0
  antifa is a terrorist organization funded by george soros,0
    so the ndp and liberals are the same because they are both left they are two way different parties for example ndp is way more socialist than the liberals and lean way more left,0
nodealbrexit is the better option despite the bullshit   et al would have you believe chequersplan will be the downfall of theresamay and the    the only brightside is when we have a brexiteer as pm things will change,0
   me or the tory lady because what i wrote was about all their failings,0
    bribery is giving something to someone like the nra giving republicans money that came from russians for ignoring gun control that  of americans want no one is saying their giving you anything its time you represent the majority of the people of maine u dont ,0
nowplaying water slider by she is summer url,0
              following all patriots  maga,0
     just admit manchester isnt blue pal and everyone will be calm when you are the most successful club in the country let alone manchester than we can talk,0
   you are full of shit sweetie,1
                  keep the red wave rising help to promote and follow all  maga   god bless the united states of america   god bless our armed forces  god bless potus   maga  or be gone  help kag,0
 he is talking about  i dont need excuses i just need my money ,1
  exactly well said maga,0
  gail has dropped far if she is going after actors like rob to deal with the frustration of being a hasbeen,1
 thank you but you are not addressing my question my husband made a booking during that period and now his personal data is out there for sale,0
 thats very true theresa most of those mps however call themselves conservatives oddly enough,1
it is the consensus of the republican party that sexually assaulting a yearold girl should not disqualify a judge from sitting on the highest court in the land and making lifeordeath decisions about womens health   maga,1
 both the liberals and conservatives have failed the people proportional representation would fix this harpers failures are still fresh in my mind now trudeaus broken promises i have to vote for anything but again,0
 thanks colleen means a lot to meshe is doing good about  hours away from louisville kentucky ,0
  the difference between a demon and a pedophilia priesta demon lets you know its there,0
 has done this to me and many others shut off functionality and targeted censored conservatives foxnews  url,0
 idk man pretty sure theyre just good bros that are fiscal conservatives when it comes to room and board,0
    eddie you are the king of ls you need to learn how to get ws mike and i consistently get ws which is something that you cant ever get,0
exactly what the leftistlibtards wanted to happen try are a corrupt and miserable party url,0
maga why she not being prosecuted url,0
  anyone with the facts would not share this opinion once again the conservatives fabricate problems where there are non and crisis where non exist rule by fear is the conservative mantra,0
 you are so dope man,1
   if by conservatives you mean people that work and pay taxes to help support people like you then i guess we are dumb thinking that you would appreciate it instead of wanting more and more get a job start paying taxes and see how much you love any tax and spend gov,1
 just the one registration or all of them asking for antifa and democratsvote early vote often,0
 is that some weird invitation for a treasure hunt where the goal is to find his old deadname is it because he feels the need to prove that he is trans or because ppl didnt care about it enough either way im not going to join ,1
  i warn you against asking for that this rosh hashana look how gun control worked out for us in germany,0
 migration advisory committee says immigration has had no impact on infrastructure or services so could it be  cuts instead,0
  megumi im sorry i asked to see your tits,1
  at a community meeting he did not answer the question about gun control just skirted around it,0
                      she is jus here to observe,0
 happy birthday  hope you are having a wonderful day ,0
 conservatives can be respected up until the point where they start winning,0
  those are the liberals,0
 no  maga is true  many  are  getting  arrested  url,0
   wellsaidshe gets more negative feedback than anyone ever because she is always defending her bad behavior way to show her little girl how to act,1
 brettkavanaugh is the right man for the job liberals need to give up already,0
 dont worry your time will come play hard and listen the coach frost he is a winner a championship coach,0
 did you find out where senator collins is sleeping let us know so we can send some antifa goons to her house to straighten her out ,0
     she can do a google search of protests by antifa but she already knows that its called being blind i would never support a conservative protest where they beat people up and destroyed property,0
 are you still blaming the black man for everything americans remember  antifa,0
 this confirmation is a done deal  he said she said and shes a leftist antifa nobody,1
 do the dems ask for gun control in chicago,0
   jehovah and yahweh is most immoral seriously he is one big lying contradiction,1
 you are important to me so i would like that you think more in your health and rest well bc you always work hard for army i purple you ,0
baltimore has  shootings over wkendcriminals really follow those liberal gun control lawssmh baltimore is a shithole guncontrol,0
   i was  gt i can remember everything time place witnesses i told and who drove me home i was glad i was still alive  too many women out here know the truth so who are the dems running this scam for  their gruber brained antifa crowd  naw who then,0
   exactly,0
 pussy and ass are different times and ive never in my black life ever ate chittlerings lol,1
 uhall of their signatures are on the record genius   maga,0
         the feeling is mutual sunshine you are probably antifa,0
     you better pray hard because i will come in with him being guilty and he better prove he is innocent and if its a child he can wrap it up prison is his destiny women can lie but  in a million lie about sexual assaults and rape,0
 he wants in the white house url,0
 because he is a republican,0
 nobody wants a supergirl movie the show is shitty enough,0
  i am upset you know why because i remember following you based on the content of your post i followed you around the  election you and many others lkke me were fighting for hillary against real sexism and stupidity all i asked was why do liberals attack other liberals url,0
that puts everything into perspective   maga on url,0
 but not long ago the same ray went off on a follower who quite possibly pays for his services for pointing out a guy dont remember who for getting injured again you guys pay this assholes bills,1
  sounds good false or not she is willing to testify,0
   hes not an opportunistic liar nor have you proven he is so your whole argument is fake news,1
 ms clinton  you are a class act my response to that idiot would likely land me in twitter jail but would totally be worth it i hope you run for office one day,1
fesheyes the rise in support for gun control has given me a new view on the topic drugs are illegal and criminals still have them the same would happen with firearms law abiding citizens would lose their right and nothing would change to the criminals url,0
  you do know gun control doesnt mean the public shouldnt have guns it means stricter gun regulations and making the process of acquiring guns harder than it is now you can go to a gun store and get a gun and leave in  minuets you can go to a gun show and get one faster,0
 conservatives keep telling us how a few million immigrants are ruining the economy how would multiplying those numbers several times help that,1
 ever heard of antifa or soros now now thats radical,0
    its the people that shouldnt have them thats the problem exactly thats gun control keeping them out of the hands of those who shouldnt have them,0
 i would think already since you are only following half the people that are following you it is called the follow back resistance,0
theresamay monstermay conservatives must answer for their crimes dwpcrimes dwp tories toriesout url,1
 god help us if that happens,0
 he is just carrying out maxinewaters mission redwaverising goodbyedemocrats,0
 what about all the refugees that destroy the country  radical islamic  you will get out them to their countries cleaningcanada canadaelection canada conservatives,1
  how about sensible gun control,0
   i understand how u feel but thats something the liberals would do  they go low we dont  please were not antifa they r  were not going around shooting at conservatives they do were not the lying communist socialist lowlifes they r lets not act like they do thank u,0
  that he is,0
 good riddance,0
  isnt the nra that propaganda pushing corporate lobby group that cares about profits and only profits no idea who the rest of these crackpots are that guy looks like he has an ar stuck up his ass,1
  hed probably get his face bashed in by a horde of angry antifa armed with lead pipes,0
 depending on a government or politician to furnish ones basic needs make the individual or group of citizens lazy,0
                 thank you for adding me razor  patriots if you arent following my primary account   will you take a minute amp follow me thanks amp maga url,0
   so what if she is,0
 you are,0
                                     lets roll maga patriots  add ten of your favorite patriots                   url,0
         the majority of those are suicides  you can not provide evidence that gun control reduces homicides,1
  sorry for the democratic party is the party of hate they formed the kkk and antifa the gop its finally got back in the office and the economy is booming and people have jobs wow overlook this you liberal people are the most trashy ignorant things on this planet,1
 hes an actor please wake up,0
 she is tripping,0
 the tide is changingthe dems on defense amp the msm are at a lost they know what is coming very soon no one gets a passqanon trusttheplan wwgwga love our   maga kag kavanaughforscotus will be a reality god bless,0
     youll prob hear me screaming,0
 can connecticut get a date if around the fairfield county cough bridgeport cough it will be hard to go to new york if people got school,0
  fuck the steelers bah on my mama thats some racist shyt they doing dont wanna pay that dude and call him selfish for not wanted to report,1
   alienilegal see,0
 i guess people wont be voting conservatives in the next provincial election ,0
 oh my gosh i love her a beautiful loaf lt you are an angel for taking care of her,0
  he is great wish they moved him to  slot before tucker,0
   you have of notice that he is not too much appreciated anymore here at the moment  good evening    isorry for my english wrote,0
     oh and how do think the victim feels im sure she is fine with the death threats and insults shes been getting spewed at her by you fine christian conservatives,1
 either way we have your back dont be thinking that you are dealing alone out here,0
  liberals didnt give juanita broderick a chance to be heard or keith ellisons accuser cant have it both ways,0
   i suppose if the antitrumps had accepted their loss with grace did some soul searching and worked to draw voters then the animosity wouldnt exist instead pussy hats antifa trump supportersnazis the resistance impeachementwe acknowledge your animus and return it,0
           yassss  trump wins law suit  cali court overturns gun control law url via ,0
 winning arguments against gun control  libertennial url,0
 if this woman was telling the truth and was told about it years ago then the accuser lied in her letter when she said she didnt tell anyone  this second woman kills her credibility and shows that liberals are willing to lie to stop k,0
 the klan was the militant arm of the democrat party  i havent seen a past member in public since sen byrd died  antifa is the new militant arm,0
 we are done you have no knowledge base for any of this and you are drunk on lies,1
 vote cruz beto is part of the deep state that will turn control back over to the corrupted liberals,1
 every day breitbart finds a new hill to die on and every day the sheep follows its lies,0
 can we all stop pretending that the catholic church is not the seat of satan on earth,1
 thats your opinion barbz attacked remy the same way now she is acceptable cardi is  nickis flow and style changed in the beginning of her career,0
 i am absolutely furious with my fellow conservatives when they say this sounds credible or if its true do you guys have shortterm memory that only goes back  days,1
  and i dont call striking down gun control legislation curtailing our civil rights   gun control legislation is just common sense,0
 and bill maher should try getting back into comedy,0
 red flags shes a professor at a liberal school and shes unable to have healthy relationships with men translation shes an antifa dyke out to stop a conservative judge and president trump even if she has to lie,1
 he is such a dolt he just loves being able to push people around,0
 she is among friendsira friends a terrorist loves a terrorist,1
 creepy old pedo desperately trying to be relevant just an old guy from the old world which trump has shattered,1
   trump is done you are a antiameican protrump azz,1
     so conservatives never get abortions were you alive when abortions were illegal i hear it was a pretty awesome time in history,0
  ppl must realize by now hrc only speaks when she is told to speak and only what she is supposed to say hrc hasnt had an original thought since college and probably before   research her pas with her ss guards and you will see how calm and considerate she is,0
 so liberals will cheer they live illegal aliens,0
 she is a brave woman  i thank her for telling her truth and am sorry that it was not on her own terms,0
 shows data wont convince supremacists that aca  gun control are good for them they know  still vote against their interests because racism the question to ask is not how to change their minds but how to win elections valuinghealth,0
  because he is the most influential person in politics  much smarter than anyone on the left   air america worked out well didnt it,0
 if she is close by i dont mind checking in on her im in greenville nc,0
accidentally bought the baby spinach and baby kale mix at the grocery store and honestly its kinda ruining my week healthsucks,0
 you are more then welcum,0
 eg antifa holding the position that police are racist or should be killed generalizations such as those are what id call attacking law enforcement  attacking the cancer in the body is not the same as attacking the body even if its systemic,1
  you sound like the nra saying its too soon to talk about gun control if they were close to car as u say they would have seen the perp stop making excuses the child is the victim here   if there are ppl who dont know  parentsnever leave ur child unattended in a car ever,0
 get her out and a new day will dawn what will you have for brexit,0
 this one is tough its too easy to hold a grudge but fucking hard to let go,1
 still remember this show sucks man ,1
 dont forget the illegals you are fighting for with tax payer money,0
  she is now going to the neurorealist crowd to complain that she just wants to be inclusive and that the nd community is attacking her for being white,0
 awww were going to miss you ,0
  im that girl that said what the fuck  nah i wish i had the money for that concert but thatd be my reaction too lmao,1
 i still dont get why this is a story or why she is a hero to the left  she allegedly slept with what the left considers to be the most repulsive nazi to ever walk the earth and shes praised for it,0
 god bless you sir,0
 the vile creature is trying to portray herself as some fierce bitch at the same time she knows thats not what the gun control conversation is about paper tiger,1
 these headlines you are on really dangerous ground for a publicly funded company who do you think you are,0
sadnews what republicansconservativesdeplorables forget am democratsliberalstolerables also am wethepeopleamericanpeople,0
 tell that to him he is very perfectionist i dont think we will change that ever ,0
 everyone please vote for vicki barbolack she is the most amazing kind hearted funny  and loved person on that stage no one has earned this more than her,0
 im not saying he is worse i have no clue tbh im js that shits gonna be terrible if thats the case tl gonna explode,1
 release the documents do not listen to the antifa crowd,0
  live dangerously,0
 donald trump in nevada either at that maga rally or tge gop conventionhis hollowing out of america tour or as putin likes to put itproject red wave,0
 she is a liar like hilary clinton,1
now thats interesting   jfkjr    kennedy qanon maga magical url,0
  correction liberals deliberately distorting,1
 i cant even listen to any of these idiotic liberals they all seem a brick short of a load,1
 go after nra if they allowed gun control this wouldnt happen,1
 you are welcome i dont always say it but im so greatfull for this everything thank you we had nothing and you and thor has given us everything so if you ever need anything in return just say the word and we will help   she truly was just so greatfull,0
 i really thought so he is the god of rap how do you come back from that,1
 she is a hot one ,0
  we loved hearing laura speak in duluth she is truly a strong supporter of our beloved presidentwe need to flip mn red,0
republicans grow some balls and start playing dirty like these liberals assholes do url,1
 fake news or propaganda is the enemy of this country,1
 liberals support this i thought,0
 at this point its just a money grab theyre not even trying to hide it now,0
  time to kick may out and take on brexit as it should of been done  years ago conservatives maymustgo,0
        yes his brain was effected he is one of the sharpest attorneys in america but maybe it effected your brain is tge what you meant,1
   your hatred is so deep that you construct the truth on how you want to see it trump continually insist on saving social security and it was obama who bow down to every country and apologize for america whats wrong with you are you that antiamerican because of trump wow,0
 cause theyre assholes,1
metoo is the best weapon the liberals have because there is no due process  its all disgusting  and woman are the ones using it as the weapon  shameful and typical liberalism  use emotions for their own benefit   poster child for using woman,0
    i still find it hilarious that people like you think that literally any response to a comment is liberals being upset and that getting a liberal upset is some kind of accomplishment,1
     a woman in my town honked at an asshole driver who cut her off he followed her home and beat her with a crowbar,1
 be careful mr tepper be very careful,0
  i tape it then when he is talking i fastforward it its funny to see his lips moving and not hear him,0
 fixing that headline for you  antifa protestors chant we believe christine ford,0
 cuz its the truthand they dont like that one bit doesnt fit their agenda maga,0
 pumped you are back playing go win you a ring favorite player bpreds go red sox ,0
remainers whining are also in denial about the news around the rest of europe  read dictionary on democracy totalitarian beyrayal inevitable youtube and over  brexit eu mbga mega maga mcga conservatives patriots url,0
 he is nuts who would have ever imagined that the us would have concentration campshe is the devil,1
 thats why they lobbied the government to ban reaserch funded bye the cdc that could be used to argue for gun control guns in the home dont make you safer quite the opposite,1
antifa ally  yvette felarca   takes a hit to the head   berkeley  url via ,0
 now just vote him out he is a known racist,1
 its amazing how the democrats are always leading in the cnn polls  all the liberals live for is the polls that they control  liberals are insane,1
 you already know he is  and then blown coverages that gave ole miss td,0
 is the only one worth slapping your cock on cocktribute and cumming all over cumtribute   she is my cumslave after all ,1
 huh i want gun control eliminated i want all americans to be able to keep and bear arms if they abuse that right then deprive them of it,0
 i swear im so glad my fat ass never drunk that shit im tryna be slim but not crackhead slim,1
  but the president  he is that bad,1
                   heres our response to  antifa  dont you ever ask our family for donations to antifa ever again url,0
   sucks for you,1
im starting to think these things are a cover for maga it distracts people from paying attention to trump url,0
 it freaking sucks,0
 someone wrote it for her she is irrelevant,0
 following the constitution is not victimizing   and liberals in general despise the constitution,0
 you are far too kind ,0
 if you love our cops so much why do you make it your lifes goal to take away tools they need to stop crime and put their very lives at risk why do you support antifa thugs who assault cops and screech all cops are bastards,1
 the liberals are really displaying hate amp their message of division republicans really need to take advantage of this by welcoming the disgusted democrats that had enough with their party amp want a solid policy amp no more insults,1
 missing words are politically motivated i have visited israel in the past four times i am not anti semitic there is more anti semitism and racism in the  party i have never encountered anti semitic thoughts or actions in the  party,0
  here are the people who hold you up and who you hold up  st photo they are beating a republican korean war vet nd amp rd photo antifa is beating minorities lgbt and kids because they are conservative  the left your left is all about shutting down free speech url,0
liberals  conservatives neoliberalism amp globalization amp all of its discontents pppcorporatewelfaredilution of constitutional rightsfreedoms amp justicesociopolieconfinancial corruption amp particratic collusion of cdnpoliticians for ers  url,1
  i think she is lying about that too  i have seen no threats and i have seen a thousand comments and articles on this story,0
  im glad you are doing something fun,0
  i think  is corrupt a back biter and a snake,0
  you are welcome,0
 good  kind of makes you wonder what these boneheads have really accomplished getting people to not watch them and support their team missionaccomplishedwewontwatch  maga istand boycottnfl trump,0
  best way to convince ppl the a moment isnt unforgiving is to savage any person who dares question your forgivingness,0
 its odd because they could easily withdraw him and get another acceptable to conservatives seated before new congress is seated in january,0
 see she is the sweetest url,0
 if you are displaced its on facebook watchdisclaimer  facebook watch kinda sucks,0
 now you are a netflix whisperer jack of all trades right here ,0
   they arent making fun of the woman they are making fun of the liberals supporting barbaric tradition of covering a womans body with a garbage bag because men might be inclined to rape them at any given moment,1
sitting here tonight thinking and its made me well wanna go back to maga next year,0
 tua has rb type vision he is a ,0
kavanaugh cant back out of nomination he couldnt go back to dccircuit wno repercussions this charge will follow him when dems take back congress they will launch investigations conservatives who lie to get judgeships will be impeached for high crimes amp misdemeanors,1
  and ban him from the booty,0
 conservatives apparently wont do anything because the only thing out of your mouth is words saying what you will do without explaining how you will do it thats ok we had a decade of harper showing us the how you obviously know what canada thought of him after his majority,0
democrats want their pound of kavanaugh flesh   url tcot maga rednationrising,0
 sad part is she knows shes sick she knows what she is doing she has been a crook all her life shes a very sick woman god have mercy of her soul,1
                  charts by david websters briefings on benefit sanctions   nov  to sept  url,0
 so fucking what it doesnt matter if they found the dead sea scrolls or the colonels secret recipe this man should not be dead but he is so due to the ignorant negligence of someone else,1
antifa caught off guard after getting confronted by the last person they url via  go scott he is one of the strongest supporters of trump  the persistance,0
 its so sad i grew up in a christian republican home and longed to be free like liberal cool kids you new liberals are worse than  parents you ruin everything in your quest to prove getting picked last in gym wasnt because we wanted to play not  watch you fake injury,0
   if any left leaning freak attacks me i will attack back but so many conservatives are just compliant happy with just bitching and complaining how can we fire people up the left has got energy lots of it and if things dont change were going to loose,1
  just what a communist would do destroying america lock him up trump maga,1
   that was what was observed initially any interest in covering how the opposite has occurred since then according to all research and that it ended up being a smart marketing strategy better make another when antifa attacks video as  college kids yell in a cafeteria instead,0
 she isnt believed because of the lack of evidence she is presenting  decades after the fact her being a woman has nothing to do with it,0
  technically speaking he is hamstrung by drug amp alcohol addiction,1
mbpoli winnipeg onpoli canpoli welfare rates for single people in ontario on reserve small town small city were  with liberals i remember welfare rate in manitoba when i was on welfare when ndp were in power were  the ndp government in manitoba gave me  for rent,0
